id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1787544864848011734,2024-05-06 18:08:01,JuanGrabois,"No se si @JuanGrabois esperaba callarme enviándome una carta documento, así que por las dudas lo rectifíco: Grabois, sos un chorro. Hace años te aprovechas de los más necesitados y del dinero del Estado.

Se te acabó la joda, con nosotros no robas más.",7000,1300,1000,945000
1787549777267200143,2024-05-06 18:27:32,JMilei,"Quiero felicitar al pueblo y al Gobierno de la República de Panamá por la jornada electoral de este domingo 5 de mayo. 

Mis felicitaciones y saludos al Presidente electo, José Raúl Mulino @JoseRamonMulino

Seguiremos trabajando para estrechar los vínculos de amistad y",23000,576,3000,723000
1787550401199321164,2024-05-06 18:30:01,JMilei,"FENÓMENO BARRIAL 
The World Is Watching: Studying Javier Milei https://forbes.com/sites/alejandrochafuen/2024/05/06/the-world-is-watching-studying-javier-milei/?sh=35babec91fb5…",5200,521,996,146000
1787569127957164480,2024-05-06 19:44:26,KamalaHarris,Reproductive freedom has won in every election where it was on the ballot since Roe v. Wade was overturned.,4100,1900,1100,244000
1787570414106927341,2024-05-06 19:49:32,AlvaroDelgadoUy,Repudiamos toda difamación y reafirmamos nuestra confianza en lo que disponga la Justicia.,382,138,109,32000
1787572884124344456,2024-05-06 19:59:21,madorni,"El Presidente Javier Milei, en los minutos previos a su conferencia en el Instituto Milken. Fin.",8700,3200,1800,1000000
1787578868292792355,2024-05-06 20:23:08,OrsiYamandu,Nos reunimos con la Asociación de Jubilados y Pensionistas de San José. Conversamos sobre sus preocupaciones y recibimos aportes de primera mano.,115,5,23,4500
1787580089942618601,2024-05-06 20:27:59,madorni,Conferencia del Presidente de la Nación en el Instituto Milken. Fin.,3200,509,404,101000
1787589633854799874,2024-05-06 21:05:55,OrsiYamandu,Gracias a los vecinos y vecinas del barrio Mondex por recibirnos. Sin dudas la organización barrial es un gran motor de las transformaciones.,126,9,20,4500
1787591923168866585,2024-05-06 21:15:00,KamalaHarris,"Here’s what a second Trump term looks like: 

More abortion bans 
More suffering 
Less freedom

We are not going to let that happen.",12000,18000,3300,2000000
1787595221842141572,2024-05-06 21:28:07,OrsiYamandu,"Junto a vecinos y vecinas del barrio Roberto Mariano de San José, mantuvimos un intercambio sobre las dificultades y problemáticas que enfrentan en esta zona y sobre los impactos de las lluvias e inundaciones.",100,6,20,3900
1787612404458586269,2024-05-06 22:36:24,madorni,El Presidente Javier Milei y la Secretaria General de la Presidencia Karina Milei junto al Presidente de la FIFA Gianni Infantino. Fin.,5700,494,727,183000
1787624620985663759,2024-05-06 23:24:56,OrsiYamandu,"¡Gracias San José! Qué gusto su bienvenida, qué lindo este abrazo militante. Estamos más fuertes que nunca.",287,18,41,10000
1787625896242778236,2024-05-06 23:30:00,JuanGrabois,"En serio no me da tiempo de escuchar la cantidad de idioteces que dice Majul, la señora de pelo corto que hace el programa con él y el resto de los muñecos de LN+, TN y cia que están dale que te dale a ver si encuentran algún juececillo que me meta preso.

Pero me acaban de",342,40,151,17000
1787630814198452521,2024-05-06 23:49:33,JMilei,"VIVA LA LIBERTAD CARAJO...!!!

CC: 
@elonmusk",78000,2400,9000,1400000
1787643815605539292,2024-05-07 00:41:13,JuanGrabois,No queremos a Thatcher... y a vos tampoco.,3400,1000,1000,98000
1787655166566572400,2024-05-07 01:26:19,AlvaroDelgadoUy,"Asistimos al Acto Central Recordatorio del Día del Holocausto y del Heroísmo. En este día, honramos la memoria de quienes sufrieron la barbarie, repudiamos la violencia, la discriminación y el antisemitismo creciente, y destacamos la importancia de recordar para que nada de esto",169,36,43,12000
1787802501300756749,2024-05-07 11:11:46,madorni,"“Hay hombres que luchan un día
Y son buenos
Hay otros que luchan un año
Y son mejores
Hay quienes luchan muchos años
Y son muy buenos
Pero hay los que luchan toda la vida
Esos son los imprescindibles”

Bertolt Brecht

Fin.",7800,1800,1200,324000
1787818417497530651,2024-05-07 12:15:01,JuanGrabois,"Se los venimos diciendo... el chabón armó un monopolio con subsidios y exenciones impositivas. Ahora lo dicen los banqueros, seguro que les dan más bola... y seguro que Galperín no se hace tanto el guapo difamando a Braun, Elsztain, Supervielle, Noel Quinn y Ana Patricia",5300,1400,1800,374000
1787819674509381698,2024-05-07 12:20:01,KamalaHarris,"Indiana, polls are open for your presidential primary! 

Make your voice heard, and get out and vote. Go to http://IWillVote.com/IN to find your polling location.",1200,425,410,188000
1787850878537310711,2024-05-07 14:24:00,KamalaHarris,"Children's lives were forever changed by Donald Trump's cruel family separation policy. If reelected, he'll do much worse. 

We cannot let that happen. Watch our new ad.",4800,9100,2100,460000
1787851949062144167,2024-05-07 14:28:15,jlespert,"Describir no es discriminar ni estigmatizar. Es más, los simios deben estar ofendidos conmigo.",19000,1100,2300,448000
1787870847849357513,2024-05-07 15:43:21,SantoroLeandro,"Jorge Macri aplaude a Milei cuando dice que ""hay que bajar impuestos""... y como Milei, hace exactamente lo contrario y los sube!!!!",1200,150,626,26000
1787882647424847996,2024-05-07 16:30:15,KamalaHarris,"The American economy is strong when America’s supply chains are strong.

In Detroit, I announced that we are investing $100 million in small and medium-sized auto supply companies, which will help to keep our auto supply chains here in America.",1600,1000,518,181000
1787884362987348479,2024-05-07 16:37:04,madorni,"Palacio Libertad.

Fin.",17000,1400,1700,333000
1787890344291426384,2024-05-07 17:00:50,JuanGrabois,Chorro dice el ladrón. Simio dice el gorila. Estos libertinos cuando buscan un insulto se miran al espejo. Proyección diría Freud.,4700,2100,1100,128000
1787892574314787142,2024-05-07 17:09:41,madorni,El nivel de delirio es astronómico. Fin.,28000,3100,4900,796000
1787898892106747998,2024-05-07 17:34:48,JMilei,FENÓMENO LOCAL,22000,1100,3800,599000
1787935338968613232,2024-05-07 19:59:37,PatoBullrich,"El chacal chileno, Agustín Oryan, se fugó de su país cuando fue condenado por violación y abuso contra menores, hace un año y medio. PFA le puso fin a la búsqueda: lo atrapó en Córdoba.

Será expulsado a Chile para que se haga Justicia. 
No somos más refugio de delincuentes.",11000,321,2800,216000
1787940057904460152,2024-05-07 20:18:22,JuanGrabois,"Cuatro mujeres que compartían una habitación en un hotel familiar de Barracas fueron atacadas por un sujeto que las prendió fuego porque no le gustaba su identidad sexual. Una de ellas falleció anoche, mientras que las otras están en estado crítico, con quemaduras del 90%, 75% y",6500,736,1700,193000
1787969028155162814,2024-05-07 22:13:29,JuanGrabois,"La verdad, la amarga verdad.",4400,217,1500,98000
1787969847080456614,2024-05-07 22:16:45,JMilei,FENÓMENO BARRIAL,15000,428,2000,324000
1787996123807842324,2024-05-08 00:01:09,PatoBullrich,"Las que llevaron los piqueteros, ¡SECUESTRADAS!",6300,715,1300,396000
1788000828046946773,2024-05-08 00:19:51,CFKArgentina,"Allá por el 2009 en vísperas del Bicentenario decidimos inaugurar en la Casa Rosada el Salón de las Mujeres del Bicentenario que fue desmantelado en el día de la Mujer. Estamos en presencia de una fuerza política que no tiene un problema con las feministas, sino con las mujeres.",10000,2000,2900,484000
1788164521665626307,2024-05-08 11:10:19,PatoBullrich,"COPA AMÉRICA 2024 SIN ARGENTINOS VIOLENTOS

Hemos acordado con los EEUU la entrega de información del programa #TribunaSegura de todos los violentos a quienes prohibimos el ingreso a los estadios de fútbol, para que ninguno pueda ingresar a los mismos durante la competición.",4700,145,853,83000
1788194604627501190,2024-05-08 13:09:51,JuanGrabois,"El peor error que puede cometer un dirigente es pensar que cuando lo atacan, van en contra de él. A eso te quieren llevar, a egocentrizarte. La guerra libertina es una ofensiva mucho más profunda que pretende eliminar cualquier forma de organización comunitaria y las políticas",1100,728,481,46000
1788223463116652866,2024-05-08 15:04:31,PatoBullrich,"PEDÓFILOS: A LA CARCEL POR MUCHO TIEMPO

En una operación internacional, se desarticuló una organización criminal que producía y vendía pornografía infantil en Argentina y otros 7 países. 

Las Fuerzas Federales, con tecnología aportada por Estados Unidos, hicieron un seguimiento",6800,224,1700,110000
1788291263176777832,2024-05-08 19:33:56,AlvaroDelgadoUy,"En el marco de los 60 años del 
@LATU_uy
 , asistimos al encuentro ""El LATU y la innovación en el siglo XXI: desafíos del presente y el futuro"" en el Centro de Eventos del Parque Tecnológico, una oportunidad para valorar lo hecho y, sobre todo, para reflexionar y proyectar el",156,14,43,5100
1788294053949280263,2024-05-08 19:45:02,PatoBullrich,"1500 MILLONES DE PESOS: EL OPERATIVO MÁS GRANDE CONTRA LAS ESTAFAS DIGITALES

Fueron necesarios 64 allanamientos para detener a 20 delincuentes en Argentina y a otros 10 en el exterior.

Instalaban un malware en la computadora de sus víctimas a través de un link, tomaban el",5600,176,1500,132000
1788298000923607283,2024-05-08 20:00:43,CFKArgentina,"Recién me acaba de entrar un mensaje de un cura amigo: 
 
“Ayer, mientras te veía en el salón de mujeres… pensaba que ahí también tendría que estar la imagen de la Virgen de Luján… 
Mujer, Madre, amiga del negrito Manuel, la que aparecía con el manto embarrado por estar en",12000,1700,3300,421000
1788340004965519788,2024-05-08 22:47:37,OrsiYamandu,Nos reunimos con la Red de Atención a Mujeres Víctimas de Violencia Basada en Género. Conversamos sobre la realidad que atraviesan muchas mujeres en nuestro país y sobre la importancia de robustecer la ley 19.580. No permitamos que se entreveren los tantos.,268,41,65,10000
1788349989032206400,2024-05-08 23:27:17,PatoBullrich,"ES EXTRANJERO, INTENTÓ ZAFAR, PERO LO DETUVIMOS

El búlgaro, con pedido de captura por robo y secuestro, escapó de su país y pidió refugio en el nuestro ante la Comisión Nacional de Refugiados. Le fue negado y PFA lo detuvo.

Chau, a casa. No somos más una cueva de delincuentes.",15000,278,2500,332000
1788356846173950143,2024-05-08 23:54:32,AlvaroDelgadoUy,"Asistimos al #AlmuerzoADM en el que disertaron 
@PNCortabarria
, el Presidente de la ARU, Julio Lestido, Presidente de la 
@CamaraUY
, 
@EGMurara
, Vicepresidente 
@camindus
 y 
@A_Ruibal
, Presidente de la 
@CCU_Oficial
. Es importante escuchar, para seguir construyendo.",95,11,28,4100
1788358754112606711,2024-05-09 00:02:07,GugaLusto,En el Senado estamos tratando la Ley Bases y cómo te puede afectar. En el video te cuento un poco más.,1500,3400,689,245000
1788367250702864729,2024-05-09 00:35:53,PatoBullrich,A lo largo y ancho del país hay muchos Chocobar. Hoy los recibimos y reconocemos a cada uno de ellos.,4500,236,1100,64000
1788515631928689120,2024-05-09 10:25:30,madorni,Que tengan todos una excelente jornada por delante. Fin.,15000,794,1000,214000
1788584106504204400,2024-05-09 14:57:35,madorni,"Un “paro nacional” basado en la extorsión, las amenazas y la violencia, no es un paro: han violentado colectivos con “miguelitos” y piedrazos impidiendo que millones de personas puedan trabajar. Dicen representar trabajadores, pero solo los esquilman en beneficio propio. Fin.",10000,531,2600,135000
1788611566155321362,2024-05-09 16:46:42,madorni,Adorni - Bullrich 2031,5000,214,702,90000
1788626335553757340,2024-05-09 17:45:24,madorni,Fin.,11000,855,893,380000
1788644903842443459,2024-05-09 18:59:11,KamalaHarris,"We trust women. 

We trust women to know what is in their own best interests. 

And women trust us to fight to protect their most fundamental freedoms.",4000,2000,1000,254000
1788704698511290401,2024-05-09 22:56:47,OrsiYamandu,En el lanzamiento de La Patriada. ¡Gracias compañeras y compañeros por el apoyo!,139,12,25,5700
1788724386112868853,2024-05-10 00:15:01,KamalaHarris,"Teachers go above and beyond their jobs for their students—past and present—every day. 

We need to pay them their value.",7700,1800,1300,577000
1788746407672787286,2024-05-10 01:42:31,OrsiYamandu,"Gracias por este encuentro en COVIJUNTOS, gracias a las vecinas y vecinos que se arrimaron. Nada sustituirá nunca el mano a mano en la puesta a punto del Uruguay que necesitamos y merecemos.",190,6,41,5300
1788746441994740207,2024-05-10 01:42:39,JMilei,"Pobre Clarinete, hace una nota sobre mis posteos en X pero no tienen el reparo en chequear si los posteos en cuestión son de mi cuenta o no...
Les cuento que mi única cuenta de X es: 
@JMilei
 ... con onda, así dejan de poner palabras en mí que no dije... https://x.com/clarincom/stat/clarincom/status/1788648132487549158…",6500,499,1000,312000
1788926302679933061,2024-05-10 13:37:21,CFKArgentina,"La BBC News Mundo acaba de publicar una nota con el siguiente título: “Carne, leche y yerba mate: las históricas caídas en el consumo de los argentinos (y cómo aumentaron las exportaciones de estos productos)”.

La BBC… la ve.",21000,2800,7300,774000
1788943364118790337,2024-05-10 14:45:09,KamalaHarris,"Congratulations to the 
@LVAces
.

34 regular season wins, a WNBA record, and another championship trophy—you are a team that embodies excellence, and it is a special privilege to watch you all play.",4000,709,663,243000
1788975672142020825,2024-05-10 16:53:32,KamalaHarris,"I’ve met so many women like Amanda who have been selfless in telling their personal stories to benefit people they may never meet. 

Thank you for your extraordinary courage.",3900,1000,1100,267000
1788978894034313643,2024-05-10 17:06:20,JMilei,Y después niegan que habían dejado plantada una hiperinflación... si no fueran tan brutos en términos de análisis monetario sabrían que la contracara de quebrar a un Banco Central es niveles de precios mucho más alto (por ende una hiper)...,14000,1200,3400,581000
1788984306418721069,2024-05-10 17:27:51,JMilei,No debería sorprender viniendo de un lugar como clarinete operador...,8700,499,1200,649000
1789013059937148957,2024-05-10 19:22:06,KamalaHarris,"I was honored to join my friend 
@thesherylralph
 in Pennsylvania to discuss protecting reproductive freedoms and the work President Biden and I are doing every day to fight for women’s rights.",2700,1200,681,243000
1789041562627752171,2024-05-10 21:15:21,PatoBullrich,"SEGUIMOS DESARMANDO A LOS MONOS EN ROSARIO

En un megaoperativo del “Plan Bandera”, la GNA, tras 21 allanamientos, desmanteló toda una banda narco vinculada a “Los Monos”. Todo surgió a raíz del asesinato de un barrabrava asociado a este clan. Ahí se pudo identificar la red",7400,165,1600,140000
